tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1997,SH201997,NONAME,1997-01-18 00:00,1997-01-31 18:00,OFCL,Mozambique,MOZ,483019,132.93,{0: 483019},483019,0,0,0,0,0
1997,SH201997,NONAME,1997-01-18 00:00,1997-01-31 18:00,OFCL,Reunion,REU,541786,39680.76,"{0: 479674, 1: 62112}",479674,62112,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,5186486,2074174.75,"{0: 2647559, 1: 2485916, 2: 53011}",2647559,2485916,53011,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Mozambique,MOZ,121,0.26,{0: 121},121,0,0,0,0,0
1997,SH251997,NONAME,1997-02-11 00:00,1997-02-26 06:00,OFCL,Mauritius,MUS,43525,8294431.05,{2: 43525},0,0,43525,0,0,0
1997,SH301997,NONAME,1997-02-25 18:00,1997-03-02 18:00,OFCL,Mozambique,MOZ,5322266,33829414.9,"{0: 1963263, 1: 2121643, 2: 993942, 3: 243418}",1963263,2121643,993942,243418,0,0
1998,SH131998,NONAME,1998-01-17 06:00,1998-01-23 00:00,OFCL,Madagascar,MDG,855687,1357.06,"{0: 852707, 1: 2980}",852707,2980,0,0,0,0
1998,SH131998,NONAME,1998-01-17 06:00,1998-01-23 00:00,OFCL,Mozambique,MOZ,2657238,4560.02,"{0: 2650153, 1: 7085}",2650153,7085,0,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,1232461,6210533.68,"{0: 14816, 1: 1216064, 2: 1581}",14816,1216064,1581,0,0,0
1998,SH211998,NONAME,1998-02-01 00:00,1998-02-10 00:00,OFCL,Madagascar,MDG,3434889,4125.82,"{0: 3416856, 1: 18033}",3416856,18033,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,1486861,48203.66,"{0: 1138306, 1: 348555}",1138306,348555,0,0,0,0
1999,SH171999,NONAME,1999-01-29 06:00,1999-02-05 06:00,OFCL,Mauritius,MUS,43525,12055.17,{0: 43525},43525,0,0,0,0,0
1999,SH211999,NONAME,1999-02-12 12:00,1999-02-16 18:00,OFCL,Mozambique,MOZ,29,0.01,{0: 29},29,0,0,0,0,0
1999,SH231999,NONAME,1999-02-24 18:00,1999-03-01 12:00,OFCL,Madagascar,MDG,365767,68.74,{0: 365767},365767,0,0,0,0,0
1999,SH231999,NONAME,1999-02-24 18:00,1999-03-01 12:00,OFCL,Mozambique,MOZ,10,0.14,{0: 10},10,0,0,0,0,0
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,1271425,1567953979.4,"{2: 14239, 3: 1257186}",0,0,14239,1257186,0,0
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Reunion,REU,704518,1158021880.13,"{2: 189686, 3: 512916, 4: 1916}",0,0,189686,512916,1916,0
2000,SH032000,NONAME,1999-12-23 12:00,2000-01-03 00:00,OFCL,Madagascar,MDG,1939180,279379.42,"{0: 1017888, 1: 918875, 2: 2417}",1017888,918875,2417,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,1227900,580828.52,"{0: 287949, 1: 939951}",287949,939951,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Reunion,REU,704518,79962081.12,"{1: 255024, 2: 439043, 3: 10451}",0,255024,439043,10451,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,4579797,743941.4,"{0: 3175662, 1: 1404006, 2: 129}",3175662,1404006,129,0,0,0
2001,SH042001,NONAME,2000-12-31 06:00,2001-01-10 06:00,OFCL,Mauritius,MUS,43805,5.47,{0: 43805},43805,0,0,0,0,0
2001,SH042001,NONAME,2000-12-31 06:00,2001-01-10 06:00,OFCL,Reunion,REU,704518,4357181.15,"{0: 82105, 1: 618607, 2: 3806}",82105,618607,3806,0,0,0
2001,SH182001,NONAME,2001-04-03 00:00,2001-04-08 12:00,OFCL,Mauritius,MUS,43525,538713.83,{1: 43525},0,43525,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,5142685,68579.99,"{0: 4452157, 1: 690528}",4452157,690528,0,0,0,0
2002,SH082002,NONAME,2001-12-30 00:00,2002-01-03 06:00,OFCL,Madagascar,MDG,1672786,472538.73,"{0: 1148866, 1: 523499, 2: 421}",1148866,523499,421,0,0,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Madagascar,MDG,41,17.22,{0: 41},41,0,0,0,0,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,1271425,10056812468.41,"{3: 89801, 4: 1167809, 5: 13815}",0,0,0,89801,1167809,13815
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Reunion,REU,704518,5313408619.46,"{3: 325251, 4: 377225, 5: 2042}",0,0,0,325251,377225,2042
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Madagascar,MDG,1070,0.0,{0: 1070},1070,0,0,0,0,0
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,1222921,1563245.63,"{0: 437181, 1: 785740}",437181,785740,0,0,0,0
2002,SH182002,NONAME,2002-03-05 00:00,2002-03-14 00:00,OFCL,Madagascar,MDG,6137884,583642410.48,"{0: 1931093, 1: 1949862, 2: 1181604, 3: 791978, 4: 236606, 5: 46741}",1931093,1949862,1181604,791978,236606,46741
2002,SH182002,NONAME,2002-03-05 00:00,2002-03-14 00:00,OFCL,Reunion,REU,142596,15481.02,{0: 142596},142596,0,0,0,0,0
2002,SH182002,NONAME,2002-03-05 00:00,2002-03-14 00:00,OFCL,Seychelles,SYC,11,2510.88,"{0: 1, 1: 10}",1,10,0,0,0,0
2002,SH182002,NONAME,2002-03-05 00:00,2002-03-14 00:00,OFCL,Tanzania,TZA,0,2244.68,{1: 0},0,0,0,0,0,0
2002,SH232002,NONAME,2002-05-02 06:00,2002-05-11 18:00,OFCL,Madagascar,MDG,1957689,4226771.19,"{0: 972003, 1: 711930, 2: 273756}",972003,711930,273756,0,0,0
2002,SH232002,NONAME,2002-05-02 06:00,2002-05-11 18:00,OFCL,Tanzania,TZA,0,0.03,{0: 0},0,0,0,0,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,77903,10434.2,"{0: 76630, 1: 1273}",76630,1273,0,0,0,0
2003,SH022003,NONAME,2002-11-03 06:00,2002-11-13 00:00,OFCL,Comoros,COM,525553,7888.11,"{0: 495413, 1: 30140}",495413,30140,0,0,0,0
2003,SH022003,NONAME,2002-11-03 06:00,2002-11-13 00:00,OFCL,Madagascar,MDG,109,0.0,{0: 109},109,0,0,0,0,0
2003,SH022003,NONAME,2002-11-03 06:00,2002-11-13 00:00,OFCL,Mozambique,MOZ,43547,6.77,{0: 43547},43547,0,0,0,0,0
2003,SH022003,NONAME,2002-11-03 06:00,2002-11-13 00:00,OFCL,Tanzania,TZA,456359,53.24,{0: 456359},456359,0,0,0,0,0
2003,SH052003,NONAME,2002-12-22 06:00,2002-12-29 00:00,OFCL,Mauritius,MUS,480350,3009.82,{0: 480350},480350,0,0,0,0,0
2003,SH082003,NONAME,2002-12-30 12:00,2003-01-09 12:00,OFCL,Mozambique,MOZ,4838387,1285812.31,"{0: 2565193, 1: 2210709, 2: 62485}",2565193,2210709,62485,0,0,0
2003,SH112003,NONAME,2003-01-21 00:00,2003-02-01 12:00,OFCL,Madagascar,MDG,7802166,14947059.28,"{0: 3247419, 1: 3697376, 2: 857371}",3247419,3697376,857371,0,0,0
2003,SH162003,NONAME,2003-02-07 18:00,2003-02-15 12:00,OFCL,Mauritius,MUS,1253819,24087844.47,"{0: 28043, 1: 1054924, 2: 170852, 3: 0}",28043,1054924,170852,0,0,0
2003,SH192003,NONAME,2003-02-24 12:00,2003-03-04 00:00,OFCL,Madagascar,MDG,10,0.0,{0: 10},10,0,0,0,0,0
2003,SH192003,NONAME,2003-02-24 12:00,2003-03-04 00:00,OFCL,Mozambique,MOZ,4109537,58908493.37,"{0: 1853419, 1: 1297155, 2: 712549, 3: 246116, 4: 298}",1853419,1297155,712549,246116,298,0
2003,SH232003,NONAME,2003-03-03 18:00,2003-03-16 00:00,OFCL,Mauritius,MUS,43525,274539377.56,"{3: 38807, 4: 4718}",0,0,0,38807,4718,0
2003,SH282003,NONAME,2003-05-02 00:00,2003-05-10 18:00,OFCL,Madagascar,MDG,10049063,12331039.92,"{0: 5822534, 1: 3875641, 2: 331969, 3: 18919}",5822534,3875641,331969,18919,0,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,2124520,24363.96,"{0: 1982736, 1: 141784}",1982736,141784,0,0,0,0
2004,SH062004,NONAME,2003-12-23 18:00,2004-01-04 12:00,OFCL,Mauritius,MUS,1227900,5748400.28,{1: 1227900},0,1227900,0,0,0,0
2004,SH092004,NONAME,2004-01-25 06:00,2004-02-05 00:00,OFCL,Comoros,COM,113906,7.66,{0: 113906},113906,0,0,0,0,0
2004,SH092004,NONAME,2004-01-25 06:00,2004-02-05 00:00,OFCL,Madagascar,MDG,16368803,18142819.99,"{0: 9158416, 1: 5951909, 2: 1258478, 3: 0}",9158416,5951909,1258478,0,0,0
2004,SH092004,NONAME,2004-01-25 06:00,2004-02-05 00:00,OFCL,Mayotte,MYT,202274,11364.24,{0: 202274},202274,0,0,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,22285961,2523728180.66,"{0: 4229727, 1: 9858184, 2: 4060555, 3: 2780186, 4: 1193897, 5: 163412}",4229727,9858184,4060555,2780186,1193897,163412
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Tanzania,TZA,0,0.17,{0: 0},0,0,0,0,0,0
2005,SH022005,NONAME,2004-10-24 18:00,2004-10-29 00:00,OFCL,Seychelles,SYC,46,149.8,{0: 46},46,0,0,0,0,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Comoros,COM,174135,7412.91,"{0: 156041, 1: 18094}",156041,18094,0,0,0,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Madagascar,MDG,5875040,95836030.66,"{0: 2511552, 1: 1796836, 2: 1081166, 3: 484627, 4: 859}",2511552,1796836,1081166,484627,859,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Mozambique,MOZ,108115,7.29,{0: 108115},108115,0,0,0,0,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Mayotte,MYT,256777,5718432.03,"{1: 254581, 2: 2196}",0,254581,2196,0,0,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Seychelles,SYC,10,0.69,{0: 10},10,0,0,0,0,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Tanzania,TZA,0,6.43,{0: 0},0,0,0,0,0,0
2005,SH242005,NONAME,2005-03-21 00:00,2005-03-28 00:00,OFCL,Mauritius,MUS,1227900,2891226.11,"{0: 20756, 1: 1207144}",20756,1207144,0,0,0,0
2005,SH262005,NONAME,2005-04-01 12:00,2005-04-12 18:00,OFCL,Mauritius,MUS,43525,271548.64,{1: 43525},0,43525,0,0,0,0
2006,SH092006,BOLOETSE,2006-01-22 12:00,2006-02-06 06:00,OFCL,Madagascar,MDG,2509666,5043920.43,"{0: 1560861, 1: 708734, 2: 220811, 3: 19260}",1560861,708734,220811,19260,0,0
2006,SH122006,NONAME,2006-02-18 00:00,2006-02-23 18:00,OFCL,Mauritius,MUS,1227900,895534.79,"{0: 429576, 1: 798324}",429576,798324,0,0,0,0
2006,SH162006,DIWA,2006-03-01 06:00,2006-03-09 06:00,OFCL,Reunion,REU,86090,38.76,{0: 86090},86090,0,0,0,0,0
2007,SH032007,ANITA,2006-11-27 06:00,2006-12-04 00:00,OFCL,Comoros,COM,22836,0.26,{0: 22836},22836,0,0,0,0,0
2007,SH032007,ANITA,2006-11-27 06:00,2006-12-04 00:00,OFCL,Seychelles,SYC,13,0.05,{0: 13},13,0,0,0,0,0
2007,SH052007,BONDO,2006-12-16 00:00,2006-12-26 18:00,OFCL,Madagascar,MDG,6449171,123562766.96,"{0: 3353891, 1: 1577814, 2: 979066, 3: 470445, 4: 67834, 5: 121}",3353891,1577814,979066,470445,67834,121
2007,SH052007,BONDO,2006-12-16 00:00,2006-12-26 18:00,OFCL,Seychelles,SYC,11,5974545.73,"{3: 0, 4: 11}",0,0,0,0,11,0
2007,SH052007,BONDO,2006-12-16 00:00,2006-12-26 18:00,OFCL,Tanzania,TZA,0,12179120.42,"{4: 0, 5: 0}",0,0,0,0,0,0
2007,SH062007,CLOVIS,2006-12-29 12:00,2007-01-04 18:00,OFCL,Madagascar,MDG,4897705,4235970.86,"{0: 3006868, 1: 1600371, 2: 290466}",3006868,1600371,290466,0,0,0
2007,SH102007,DORA,2007-01-28 06:00,2007-02-10 00:00,OFCL,Mauritius,MUS,43077,4172.6,{0: 43077},43077,0,0,0,0,0
2007,SH132007,ENOK,2007-02-05 18:00,2007-02-12 00:00,OFCL,Madagascar,MDG,4111,0.12,{0: 4111},4111,0,0,0,0,0
2007,SH132007,ENOK,2007-02-05 18:00,2007-02-12 00:00,OFCL,Mauritius,MUS,43525,15785.11,"{0: 29820, 1: 13705}",29820,13705,0,0,0,0
2007,SH142007,FAVIO,2007-02-11 18:00,2007-02-23 12:00,OFCL,Madagascar,MDG,612648,41319.39,"{0: 524849, 1: 87799}",524849,87799,0,0,0,0
2007,SH142007,FAVIO,2007-02-11 18:00,2007-02-23 12:00,OFCL,Mozambique,MOZ,4486329,91245940.95,"{0: 1098952, 1: 2453768, 2: 565693, 3: 342829, 4: 25087}",1098952,2453768,565693,342829,25087,0
2007,SH142007,FAVIO,2007-02-11 18:00,2007-02-23 12:00,OFCL,Mauritius,MUS,18052,10.37,{0: 18052},18052,0,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Madagascar,MDG,6335,28443.03,{0: 6335},6335,0,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,1227900,4906840.58,{1: 1227900},0,1227900,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Reunion,REU,704518,7496907.08,"{0: 191, 1: 690222, 2: 14105}",191,690222,14105,0,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,8329377,276408223.75,"{0: 3068235, 1: 2777182, 2: 1181746, 3: 1234893, 4: 67321}",3068235,2777182,1181746,1234893,67321,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,3630083,32611730.03,"{0: 1258285, 1: 1190410, 2: 998003, 3: 183385}",1258285,1190410,998003,183385,0,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Mozambique,MOZ,29,0.09,{0: 29},29,0,0,0,0,0
2008,SH062008,CELINA,2007-12-12 12:00,2007-12-22 18:00,OFCL,Mauritius,MUS,35166,500.49,{0: 35166},35166,0,0,0,0,0
2008,SH092008,ELNUS,2007-12-29 12:00,2008-01-04 18:00,OFCL,Madagascar,MDG,540,0.01,{0: 540},540,0,0,0,0,0
2008,SH132008,FAME,2008-01-23 12:00,2008-02-01 12:00,OFCL,Madagascar,MDG,9405001,15574485.91,"{0: 3497690, 1: 5527706, 2: 332915, 3: 46690}",3497690,5527706,332915,46690,0,0
2008,SH132008,FAME,2008-01-23 12:00,2008-02-01 12:00,OFCL,Mayotte,MYT,238993,62049.31,"{0: 206641, 1: 32352}",206641,32352,0,0,0,0
2008,SH132008,FAME,2008-01-23 12:00,2008-02-01 12:00,OFCL,Reunion,REU,277787,1407.18,"{0: 277397, 1: 390}",277397,390,0,0,0,0
2008,SH142008,GULA,2008-01-26 00:00,2008-02-01 12:00,OFCL,Mauritius,MUS,29503,125.19,{0: 29503},29503,0,0,0,0,0
2008,SH162008,HONDO,2008-02-02 06:00,2008-02-25 12:00,OFCL,Mauritius,MUS,1227900,6510626.95,{1: 1227900},0,1227900,0,0,0,0
2008,SH162008,HONDO,2008-02-02 06:00,2008-02-25 12:00,OFCL,Reunion,REU,571529,380725.12,"{0: 459602, 1: 111927}",459602,111927,0,0,0,0
2008,SH182008,IVAN,2008-02-05 12:00,2008-02-20 06:00,OFCL,Madagascar,MDG,13860058,478386205.14,"{0: 2759845, 1: 3451810, 2: 5780661, 3: 1785713, 4: 82029}",2759845,3451810,5780661,1785713,82029,0
2008,SH182008,IVAN,2008-02-05 12:00,2008-02-20 06:00,OFCL,Reunion,REU,1275,0.0,{0: 1275},1275,0,0,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,3616236,3503850.49,"{0: 2423446, 1: 753881, 2: 438909}",2423446,753881,438909,0,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,5520266,155028340.29,"{0: 1150751, 1: 2120175, 2: 1318695, 3: 833564, 4: 97081}",1150751,2120175,1318695,833564,97081,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mayotte,MYT,4264,0.04,{0: 4264},4264,0,0,0,0,0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,938661,1007.84,"{0: 938510, 1: 151}",938510,151,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,4781246,54839808.82,"{0: 3651830, 1: 706233, 2: 197504, 3: 224078, 4: 1601}",3651830,706233,197504,224078,1601,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Madagascar,MDG,737,262.33,{0: 737},737,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,135864,44347197.55,{0: 135864},135864,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Reunion,REU,704518,5135492.7,"{0: 36423, 1: 666525, 2: 1570}",36423,666525,1570,0,0,0
2009,SH242009,IZILDA,2009-03-23 06:00,2009-03-29 18:00,OFCL,Madagascar,MDG,587693,11624.58,"{0: 528126, 1: 59567}",528126,59567,0,0,0,0
2009,SH262009,JADE,2009-04-02 18:00,2009-04-11 18:00,OFCL,Madagascar,MDG,7275757,5857928.04,"{0: 4306699, 1: 2584445, 2: 384220, 3: 393}",4306699,2584445,384220,393,0,0
2010,SH132010,FAMI,2010-02-01 06:00,2010-02-03 06:00,OFCL,Madagascar,MDG,882613,69433.05,"{0: 762720, 1: 119893}",762720,119893,0,0,0,0
2010,SH162010,GELANE,2010-02-15 00:00,2010-02-22 12:00,OFCL,Mauritius,MUS,32295,82.85,{0: 32295},32295,0,0,0,0,0
2010,SH182010,HUBERT,2010-03-09 00:00,2010-03-11 18:00,OFCL,Madagascar,MDG,1777987,48186.99,"{0: 1626393, 1: 151594}",1626393,151594,0,0,0,0
2011,SH132011,BINGIZA,2011-02-08 12:00,2011-02-18 00:00,OFCL,Madagascar,MDG,15503304,139956355.33,"{0: 5159573, 1: 7379777, 2: 2190308, 3: 773248, 4: 398}",5159573,7379777,2190308,773248,398,0
2012,SH052012,CHANDA,2012-01-07 06:00,2012-01-09 12:00,OFCL,Madagascar,MDG,385088,420.79,"{0: 384969, 1: 119}",384969,119,0,0,0,0
2012,SH072012,ETHEL,2012-01-18 00:00,2012-01-23 12:00,OFCL,Mauritius,MUS,43525,6353217.59,"{1: 183, 2: 43342}",0,183,43342,0,0,0
2012,SH082012,FUNSO,2012-01-18 06:00,2012-01-29 00:00,OFCL,Madagascar,MDG,2411630,41449.38,"{0: 2406605, 1: 5025}",2406605,5025,0,0,0,0
2012,SH082012,FUNSO,2012-01-18 06:00,2012-01-29 00:00,OFCL,Mozambique,MOZ,10247156,91769057.15,"{0: 5932097, 1: 2829419, 2: 622871, 3: 861748, 4: 1021}",5932097,2829419,622871,861748,1021,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,19677544,1458744369.06,"{0: 4802473, 1: 4783741, 2: 2996593, 3: 6779077, 4: 315660}",4802473,4783741,2996593,6779077,315660,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,1227900,10199484.64,"{0: 8615, 1: 1219285}",8615,1219285,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Reunion,REU,704518,5024690.23,"{0: 106166, 1: 594448, 2: 3904}",106166,594448,3904,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,2371872,3305810.11,"{0: 1442040, 1: 685062, 2: 244770}",1442040,685062,244770,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,5103072,40549.48,"{0: 4639304, 1: 463768}",4639304,463768,0,0,0,0
2012,SH202012,KUENA,2012-06-03 12:00,2012-06-08 12:00,OFCL,Seychelles,SYC,0,52207.46,{2: 0},0,0,0,0,0,0
2013,SH072013,DUMILE,2012-12-29 12:00,2013-01-05 12:00,OFCL,Reunion,REU,704518,15185201.29,"{0: 1492, 1: 493582, 2: 209444}",1492,493582,209444,0,0,0
2013,SH072013,DUMILE,2012-12-29 12:00,2013-01-05 12:00,OFCL,Seychelles,SYC,0,0.01,{0: 0},0,0,0,0,0,0
2013,SH132013,FELLENG,2013-01-25 12:00,2013-02-04 12:00,OFCL,Madagascar,MDG,1123684,3283.72,"{0: 1122484, 1: 1200}",1122484,1200,0,0,0,0
2013,SH132013,FELLENG,2013-01-25 12:00,2013-02-04 12:00,OFCL,Reunion,REU,390,0.01,{0: 390},390,0,0,0,0,0
2013,SH162013,HARUNA,2013-02-14 12:00,2013-02-28 00:00,OFCL,Madagascar,MDG,4652806,120383037.84,"{0: 1769790, 1: 1252730, 2: 1029177, 3: 599968, 4: 1141}",1769790,1252730,1029177,599968,1141,0
2013,SH162013,HARUNA,2013-02-14 12:00,2013-02-28 00:00,OFCL,Mozambique,MOZ,29,0.26,{0: 29},29,0,0,0,0,0
2013,SH212013,IMELDA,2013-04-03 06:00,2013-04-19 06:00,OFCL,Mauritius,MUS,43525,1028235.82,{1: 43525},0,43525,0,0,0,0
2013,SH212013,IMELDA,2013-04-03 06:00,2013-04-19 06:00,OFCL,Tanzania,TZA,0,11.73,{0: 0},0,0,0,0,0,0
2014,SH032014,AMARA,2013-12-14 06:00,2013-12-28 06:00,OFCL,Mauritius,MUS,43525,72623451.86,{3: 43525},0,0,0,43525,0,0
2014,SH062014,BEJISA,2013-12-27 12:00,2014-01-06 18:00,OFCL,Mauritius,MUS,354831,1314.81,{0: 354831},354831,0,0,0,0,0
2014,SH062014,BEJISA,2013-12-27 12:00,2014-01-06 18:00,OFCL,Reunion,REU,704518,1996762339.36,"{2: 25442, 3: 574843, 4: 104233}",0,0,25442,574843,104233,0
2014,SH092014,DELIWE,2014-01-14 12:00,2014-01-21 00:00,OFCL,Madagascar,MDG,914167,27534.93,"{0: 856004, 1: 58163}",856004,58163,0,0,0,0
2014,SH212014,HELLEN,2014-03-27 06:00,2014-04-01 12:00,OFCL,Comoros,COM,490805,41517.05,"{0: 261649, 1: 229156}",261649,229156,0,0,0,0
2014,SH212014,HELLEN,2014-03-27 06:00,2014-04-01 12:00,OFCL,Madagascar,MDG,4322468,26789853.05,"{0: 2834498, 1: 860483, 2: 372718, 3: 254722, 4: 47}",2834498,860483,372718,254722,47,0
2014,SH212014,HELLEN,2014-03-27 06:00,2014-04-01 12:00,OFCL,Mozambique,MOZ,259031,18.58,{0: 259031},259031,0,0,0,0,0
2014,SH212014,HELLEN,2014-03-27 06:00,2014-04-01 12:00,OFCL,Mayotte,MYT,256777,1152405.12,"{0: 35807, 1: 220970}",35807,220970,0,0,0,0
2015,SH052015,BANSI,2015-01-09 06:00,2015-01-18 12:00,OFCL,Mauritius,MUS,857534,11715655.99,"{0: 811782, 1: 2227, 2: 43525}",811782,2227,43525,0,0,0
2015,SH052015,BANSI,2015-01-09 06:00,2015-01-18 12:00,OFCL,Reunion,REU,7693,0.41,{0: 7693},7693,0,0,0,0,0
2015,SH062015,CHEDZA,2015-01-15 12:00,2015-01-21 00:00,OFCL,Madagascar,MDG,4382693,458599.84,"{0: 3204170, 1: 1175952, 2: 2571}",3204170,1175952,2571,0,0,0
2015,SH112015,FUNDI,2015-02-05 18:00,2015-02-10 06:00,OFCL,Madagascar,MDG,689408,3626.39,"{0: 673436, 1: 15972}",673436,15972,0,0,0,0
2015,SH152015,FIFTEEN,2015-03-04 06:00,2015-03-09 00:00,OFCL,Madagascar,MDG,61708,2.31,{0: 61708},61708,0,0,0,0,0
2015,SH162015,HALIBA,2015-03-06 12:00,2015-03-11 12:00,OFCL,Madagascar,MDG,2146,0.03,{0: 2146},2146,0,0,0,0,0
2015,SH162015,HALIBA,2015-03-06 12:00,2015-03-11 12:00,OFCL,Reunion,REU,597141,109296.03,"{0: 518885, 1: 78256}",518885,78256,0,0,0,0
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Seychelles,SYC,14,11282662.26,"{0: 3, 4: 1, 5: 10}",3,0,0,0,1,10
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Tanzania,TZA,0,25.61,{0: 0},0,0,0,0,0,0
2017,SH042017,CARLOS,2017-02-02 06:00,2017-02-13 00:00,OFCL,Mauritius,MUS,513960,722649.5,{0: 513960},513960,0,0,0,0,0
2017,SH042017,CARLOS,2017-02-02 06:00,2017-02-13 00:00,OFCL,Reunion,REU,548640,103583.1,"{0: 425126, 1: 123514}",425126,123514,0,0,0,0
2017,SH052017,DINEO,2017-02-11 18:00,2017-02-16 18:00,OFCL,Mozambique,MOZ,3221276,58206581.96,"{0: 808132, 1: 1389232, 2: 471502, 3: 552410}",808132,1389232,471502,552410,0,0
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,22599876,800909068.05,"{0: 4342147, 1: 10363922, 2: 6146506, 3: 1315446, 4: 427089, 5: 4766}",4342147,10363922,6146506,1315446,427089,4766
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Tanzania,TZA,0,0.0,{0: 0},0,0,0,0,0,0
2018,SH032018,AVA,2017-12-30 06:00,2018-01-09 12:00,OFCL,Madagascar,MDG,17557682,190482034.74,"{0: 4605546, 1: 4019498, 2: 8074661, 3: 857977}",4605546,4019498,8074661,857977,0,0
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Madagascar,MDG,3899,0.07,{0: 3899},3899,0,0,0,0,0
