tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
2015,SH162015,HALIBA,2015-03-06 12:00,2015-03-11 12:00,OFCL,Reunion,REU,320231,414442.19,"{0: 233884, 1: 86347}",233884,86347,0,0,0,0
2016,SH012016,ABELA,2016-07-14 12:00,2016-07-20 12:00,OFCL,Madagascar,MDG,49266,2625.59,"{0: 47052, 1: 2214}",47052,2214,0,0,0,0
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Madagascar,MDG,19313,24095.36,{0: 19313},19313,0,0,0,0,0
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Mauritius,MUS,262,18.59,{0: 262},262,0,0,0,0,0
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Seychelles,SYC,90,1357250.55,"{0: 47, 4: 8, 5: 35}",47,0,0,0,8,35
2017,SH042017,CARLOS,2017-02-02 06:00,2017-02-13 00:00,OFCL,Mauritius,MUS,49133,992.22,{0: 49133},49133,0,0,0,0,0
2017,SH042017,CARLOS,2017-02-02 06:00,2017-02-13 00:00,OFCL,Reunion,REU,403909,1522680.41,"{0: 271069, 1: 132840}",271069,132840,0,0,0,0
2017,SH052017,DINEO,2017-02-11 18:00,2017-02-16 18:00,OFCL,Mozambique,MOZ,4172496,140395958.61,"{0: 1094933, 1: 1534841, 2: 641309, 3: 855322, 4: 46091}",1094933,1534841,641309,855322,46091,0
2017,SH092017,ENAWO,2017-03-02 06:00,2017-03-10 12:00,OFCL,Madagascar,MDG,26741390,902346460.52,"{0: 3638953, 1: 9395694, 2: 9432511, 3: 3097441, 4: 953033, 5: 223758}",3638953,9395694,9432511,3097441,953033,223758
2018,SH032018,AVA,2017-12-30 06:00,2018-01-09 12:00,OFCL,Madagascar,MDG,21636211,443593702.83,"{0: 5100882, 1: 5333624, 2: 4386001, 3: 6641709, 4: 173995}",5100882,5333624,4386001,6641709,173995,0
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Madagascar,MDG,128714,4452.79,{0: 128714},128714,0,0,0,0,0
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Mauritius,MUS,1290931,32295737.38,"{1: 928295, 2: 362636}",0,928295,362636,0,0,0
2018,SH062018,BERGUITTA,2018-01-11 06:00,2018-01-21 18:00,OFCL,Reunion,REU,963140,33491035.54,"{1: 885408, 2: 77732}",0,885408,77732,0,0,0
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Madagascar,MDG,13310103,22156031.38,"{0: 3988773, 1: 8026362, 2: 1293025, 3: 1943}",3988773,8026362,1293025,1943,0,0
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Mauritius,MUS,3413,680152.94,{0: 3413},3413,0,0,0,0,0
2018,SH112018,DUMAZILE,2018-03-01 12:00,2018-03-08 18:00,OFCL,Reunion,REU,842429,13145818.58,"{0: 289194, 1: 553235}",289194,553235,0,0,0,0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Madagascar,MDG,23284192,116523955.71,"{0: 2506428, 1: 13074517, 2: 7140648, 3: 562599}",2506428,13074517,7140648,562599,0,0
2018,SH142018,ELIAKIM,2018-03-13 18:00,2018-03-21 06:00,OFCL,Reunion,REU,30780,13729103.47,{0: 30780},30780,0,0,0,0,0
2018,SH202018,FAKIR,2018-04-21 12:00,2018-04-26 00:00,OFCL,Mauritius,MUS,1099271,1894979.85,"{0: 423756, 1: 675515}",423756,675515,0,0,0,0
2018,SH202018,FAKIR,2018-04-21 12:00,2018-04-26 00:00,OFCL,Reunion,REU,963140,62183628.68,"{1: 780517, 2: 182593, 3: 30}",0,780517,182593,30,0,0
2019,SH032019,ALCIDE,2018-11-07 00:00,2018-11-15 00:00,OFCL,Madagascar,MDG,25,28.74,{0: 25},25,0,0,0,0,0
2019,SH032019,ALCIDE,2018-11-07 00:00,2018-11-15 00:00,OFCL,Mauritius,MUS,262,81490.28,{3: 262},0,0,0,262,0,0
2019,SH072019,CILIDA,2018-12-17 00:00,2018-12-25 18:00,OFCL,Mauritius,MUS,30775,7663.3,{0: 30775},30775,0,0,0,0,0
2019,SH102019,DESMOND,2019-01-19 06:00,2019-01-22 00:00,OFCL,Mozambique,MOZ,327366,123066.92,"{0: 321620, 1: 5746}",321620,5746,0,0,0,0
2019,SH122019,FUNANI,2019-02-04 06:00,2019-02-10 06:00,OFCL,Mauritius,MUS,20922,153.4,{0: 20922},20922,0,0,0,0,0
2019,SH132019,GELENA,2019-02-05 00:00,2019-02-15 18:00,OFCL,Mauritius,MUS,49151,50512167.93,"{0: 4499, 3: 44050, 4: 602}",4499,0,0,44050,602,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,1488988,5170739.28,"{0: 819189, 1: 446029, 2: 195173, 3: 28562, 4: 35}",819189,446029,195173,28562,35,0
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,13543647,619465080.16,"{0: 8113757, 1: 2304223, 2: 674101, 3: 1516725, 4: 870732, 5: 64109}",8113757,2304223,674101,1516725,870732,64109
2019,SH222019,JOANINHA,2019-03-22 00:00,2019-03-31 00:00,OFCL,Mauritius,MUS,44652,64392383.5,"{3: 30541, 4: 14111}",0,0,0,30541,14111,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Comoros,COM,892811,498725997.61,"{2: 372351, 3: 305203, 4: 111845, 5: 103412}",0,0,372351,305203,111845,103412
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Madagascar,MDG,296980,34491.05,"{0: 185000, 1: 111980}",185000,111980,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Mozambique,MOZ,5939803,375973319.34,"{0: 1709301, 1: 1925061, 2: 999067, 3: 727244, 4: 423085, 5: 156045}",1709301,1925061,999067,727244,423085,156045
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Mayotte,MYT,269494,1289773.89,"{0: 22164, 1: 247330}",22164,247330,0,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Seychelles,SYC,182,19807.01,"{0: 55, 1: 80, 2: 47}",55,80,47,0,0,0
2019,SH242019,KENNETH,2019-04-21 18:00,2019-04-27 00:00,OFCL,Tanzania,TZA,1800185,2550924.16,"{0: 461278, 1: 1176004, 2: 162903}",461278,1176004,162903,0,0,0
2020,SH022020,BELNA,2019-12-05 00:00,2019-12-11 06:00,OFCL,Madagascar,MDG,2763350,16805194.88,"{0: 992105, 1: 1241598, 2: 381540, 3: 147367, 4: 740}",992105,1241598,381540,147367,740,0
2020,SH022020,BELNA,2019-12-05 00:00,2019-12-11 06:00,OFCL,Seychelles,SYC,73,188919.97,"{0: 26, 3: 47}",26,0,0,47,0,0
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,1246279,36159349.6,"{1: 419867, 2: 826412}",0,419867,826412,0,0,0
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Reunion,REU,1089,42309.02,{0: 1089},1089,0,0,0,0,0
2020,SH102020,DIANE,2020-01-22 12:00,2020-01-29 18:00,OFCL,Madagascar,MDG,343557,4943.16,{0: 343557},343557,0,0,0,0,0
2020,SH102020,DIANE,2020-01-22 12:00,2020-01-29 18:00,OFCL,Mauritius,MUS,426334,52211.73,"{0: 421858, 1: 4476}",421858,4476,0,0,0,0
2020,SH132020,FRANCISCO,2020-02-03 06:00,2020-02-15 18:00,OFCL,Madagascar,MDG,228303,2388.64,"{0: 228246, 1: 57}",228246,57,0,0,0,0
2020,SH222020,HEROLD,2020-03-13 06:00,2020-03-19 18:00,OFCL,Madagascar,MDG,1599626,2216496.2,"{0: 1007590, 1: 466885, 2: 122358, 3: 2793}",1007590,466885,122358,2793,0,0
2020,SH222020,HEROLD,2020-03-13 06:00,2020-03-19 18:00,OFCL,Mauritius,MUS,47065,8227579.08,"{0: 2413, 2: 44517, 3: 135}",2413,0,44517,135,0,0
2021,SH072021,CHALANE,2020-12-21 18:00,2020-12-31 06:00,OFCL,Madagascar,MDG,10740979,4635580.64,"{0: 3759334, 1: 6981645}",3759334,6981645,0,0,0,0
2021,SH072021,CHALANE,2020-12-21 18:00,2020-12-31 06:00,OFCL,Mozambique,MOZ,3464972,19461644.38,"{0: 1016365, 1: 1617181, 2: 799632, 3: 31794}",1016365,1617181,799632,31794,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Madagascar,MDG,10970402,7072306.86,"{0: 4626649, 1: 6203313, 2: 140440}",4626649,6203313,140440,0,0,0
2021,SH122021,ELOISE,2021-01-11 18:00,2021-01-24 00:00,OFCL,Mozambique,MOZ,6830881,212384013.37,"{0: 2027492, 1: 2605567, 2: 930640, 3: 907587, 4: 359595}",2027492,2605567,930640,907587,359595,0
2021,SH212021,GUAMBE,2021-02-14 00:00,2021-02-22 06:00,OFCL,Mozambique,MOZ,2626447,1306788.59,"{0: 1476949, 1: 1149069, 2: 429}",1476949,1149069,429,0,0,0
