tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population_15as,population_30as,loss_15as,loss_30as,wind_cat_15as,wind_cat_30as,wind_cat_0_15as,wind_cat_0_30as,wind_cat_1_15as,wind_cat_1_30as,wind_cat_2_15as,wind_cat_2_30as,wind_cat_3_15as,wind_cat_3_30as,wind_cat_4_15as,wind_cat_4_30as,wind_cat_5_15as,wind_cat_5_30as
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Analanjirofo,MDG.5.2_1,25263.0,,228.42,,{0: 25263},,25263.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Androy,MDG.6.1_1,112037.0,,183.2,,{0: 112037},,112037.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Anosy,MDG.6.2_1,23240.0,,17.47,,{0: 23240},,23240.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Atsimo-Andrefana,MDG.6.3_1,1522405.0,,610965.06,,"{0: 1011319, 1: 511086}",,1011319.0,,511086.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,Menabe,MDG.6.4_1,71058.0,,1905.78,,"{0: 70815, 1: 243}",,70815.0,,243.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Namacurra,MOZ.11.13_1,913.0,,4850.9,,{0: 913},,913.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Nicoadala,MOZ.11.15_1,927.0,,5274.48,,{0: 927},,927.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Pebane,MOZ.11.16_1,278908.0,221571.0,4961198.65,590391.75,"{0: 4752, 1: 139597, 2: 99583, 3: 34976}","{0: 90197, 1: 106288, 2: 24670, 3: 416}",4752.0,90197.0,139597.0,106288.0,99583.0,24670.0,34976.0,416.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Alto Molocue,MOZ.11.1_1,96646.0,70.0,528.03,0.0,{0: 96646},{0: 70},96646.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Chinde,MOZ.11.2_1,442.0,,14351.21,,{0: 442},,442.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Gile,MOZ.11.3_1,254629.0,150364.0,120946.16,4534.15,"{0: 122766, 1: 131567, 2: 296}","{0: 129417, 1: 20947}",122766.0,129417.0,131567.0,20947.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Ile,MOZ.11.5_1,49540.0,,130.37,,{0: 49540},,49540.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,Maganja da Costa,MOZ.11.8_1,202765.0,61253.0,134933.9,134.51,"{0: 147087, 1: 55678}","{0: 61198, 1: 55}",147087.0,61198.0,55678.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Namuno,MOZ.1.11_1,29007.0,,37.16,,{0: 29007},,29007.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Pemba,MOZ.1.14_1,9172.0,,11384.8,,{0: 9172},,9172.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Quissanga,MOZ.1.15_1,517.0,,3373.48,,{0: 517},,517.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Ancuabe,MOZ.1.1_1,351.0,,0.01,,{0: 351},,351.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Chiúre,MOZ.1.3_1,54598.0,,141.65,,{0: 54598},,54598.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Macomia,MOZ.1.4_1,128.0,,959.31,,{0: 128},,128.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Mecufi,MOZ.1.5_1,2403.0,,0.17,,{0: 2403},,2403.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Monapo,MOZ.7.10_1,457779.0,450655.0,20569360.03,5012161.1,"{1: 4534, 2: 251646, 3: 201599}","{1: 188355, 2: 213536, 3: 48764}",0.0,0.0,4534.0,188355.0,251646.0,213536.0,201599.0,48764.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mongincual,MOZ.7.11_1,240359.0,,103600978.82,,"{3: 33359, 4: 160131, 5: 46869}",,0.0,,0.0,,0.0,,33359.0,,160131.0,,46869.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mossuril,MOZ.7.12_1,221566.0,150330.0,72726848.68,31494471.04,"{3: 75771, 4: 144105, 5: 1690}","{2: 37552, 3: 101424, 4: 11354}",0.0,0.0,0.0,0.0,0.0,37552.0,75771.0,101424.0,144105.0,11354.0,1690.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Muecate,MOZ.7.13_1,143687.0,146801.0,982373.9,102849.35,"{0: 211, 1: 85674, 2: 57802}","{0: 33780, 1: 106921, 2: 6100}",211.0,33780.0,85674.0,106921.0,57802.0,6100.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Murrupula,MOZ.7.14_1,218650.0,210807.0,395698.43,11772.43,"{0: 8006, 1: 210322, 2: 322}","{0: 125661, 1: 85146}",8006.0,125661.0,210322.0,85146.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Nacala Velha,MOZ.7.15_1,399393.0,,12694918.04,,"{1: 3069, 2: 104497, 3: 291827}",,0.0,,3069.0,,104497.0,,291827.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Namapa,MOZ.7.16_1,337089.0,,52051.17,,"{0: 261834, 1: 75255}",,261834.0,,75255.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Nampula,MOZ.7.17_1,1219812.0,396807.0,7373704.24,357833.77,"{0: 26, 1: 185152, 2: 1034634}","{0: 49873, 1: 310167, 2: 36767}",26.0,49873.0,185152.0,310167.0,1034634.0,36767.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Ribaue,MOZ.7.18_1,217466.0,91776.0,31209.95,104.02,"{0: 173620, 1: 43846}",{0: 91776},173620.0,91776.0,43846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Angoche,MOZ.7.1_1,359738.0,311790.0,115813997.39,53006869.7,"{3: 118207, 4: 237966, 5: 3565}","{2: 6716, 3: 290154, 4: 14920}",0.0,0.0,0.0,0.0,0.0,6716.0,118207.0,290154.0,237966.0,14920.0,3565.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Erati,MOZ.7.2_1,149757.0,166532.0,457682.25,235.83,"{0: 243, 1: 143412, 2: 6102}",{0: 166532},243.0,166532.0,143412.0,0.0,6102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Lalaua,MOZ.7.3_1,14336.0,,26.2,,{0: 14336},,14336.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Malema,MOZ.7.4_1,167.0,,0.17,,{0: 167},,167.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Meconta,MOZ.7.5_1,211872.0,211780.0,7671899.72,2707047.85,"{2: 98541, 3: 113331}","{1: 8528, 2: 198182, 3: 5070}",0.0,0.0,0.0,8528.0,98541.0,198182.0,113331.0,5070.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mecuburi,MOZ.7.6_1,219186.0,134301.0,78181.29,1095.36,"{0: 105428, 1: 113758}","{0: 124763, 1: 9538}",105428.0,124763.0,113758.0,9538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Memba,MOZ.7.7_1,330093.0,305707.0,696453.74,46059.73,"{0: 75831, 1: 209146, 2: 45116}","{0: 232883, 1: 72824}",75831.0,232883.0,209146.0,72824.0,45116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mogovolas,MOZ.7.8_1,449978.0,446231.0,25169655.75,6837097.03,"{1: 23802, 2: 179734, 3: 240829, 4: 5613}","{1: 151403, 2: 213029, 3: 81799}",0.0,0.0,23802.0,151403.0,179734.0,213029.0,240829.0,81799.0,5613.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Moma,MOZ.7.9_1,439445.0,420334.0,33776388.67,9824805.16,"{1: 4752, 2: 160209, 3: 261106, 4: 13378}","{1: 91095, 2: 233062, 3: 96177}",0.0,0.0,4752.0,91095.0,160209.0,233062.0,261106.0,96177.0,13378.0,0.0,0.0,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Cidade de Nampula,MOZ.7_1,,812623.0,,88806.61,,{1: 812623},,0.0,,812623.0,,0.0,,0.0,,0.0,,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Ilha de Mocambique,MOZ.7_1,,59495.0,,6648492.63,,"{3: 39290, 4: 20205}",,0.0,,0.0,,0.0,,39290.0,,20205.0,,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Mogincual,MOZ.7_1,,229800.0,,36067004.16,,"{2: 8728, 3: 170470, 4: 50602}",,0.0,,0.0,,8728.0,,170470.0,,50602.0,,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Nacala,MOZ.7_1,,287066.0,,1601662.81,,{2: 287066},,0.0,,0.0,,287066.0,,0.0,,0.0,,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Nacala-A-Velha,MOZ.7_1,,104667.0,,608909.69,,"{1: 51380, 2: 53287}",,0.0,,51380.0,,53287.0,,0.0,,0.0,,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,Nacaroa,MOZ.7_1,,149506.0,,16001.58,,"{0: 44601, 1: 104905}",,44601.0,,104905.0,,0.0,,0.0,,0.0,,0.0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mayotte,MYT,0,No Adm1,0,No Adm2,,4264.0,,0.04,,{0: 4264},,4264.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH012009,ASMA,2008-10-15 18:00,2008-10-24 12:00,OFCL,Comoros,COM,Mwali,COM.1_1,,No Adm2,37618.0,,553.6,,{0: 37618},,37618.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2009,SH012009,ASMA,2008-10-15 18:00,2008-10-24 12:00,OFCL,Comoros,COM,Nzwani,COM.3_1,,No Adm2,20725.0,,240.56,,{0: 37618},,37618.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2009,SH012009,ASMA,2008-10-15 18:00,2008-10-24 12:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Diana,MDG.2.1_1,44914.0,,45.93,,{0: 44914},,44914.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Ambatondrazaka,MDG,,75081.0,,1.66,,{0: 75081},,75081.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Amparafaravola,MDG,,16811.0,,0.23,,{0: 16811},,16811.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Andilamena,MDG,,2793.0,,0.01,,{0: 2793},,2793.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Fenoarivo-Atsinanana,MDG,,173997.0,,21.93,,{0: 173997},,173997.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Nosy Boraha,MDG,,35029.0,,315.89,,{0: 35029},,35029.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Soanierana-Ivongo,MDG,,10729.0,,0.72,,{0: 10729},,10729.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Toamasina II,MDG,,220160.0,,414.11,,"{0: 220009, 1: 151}",,220009.0,,151.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Vavatenina,MDG,,56570.0,,2.18,,{0: 56570},,56570.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Atsinanana,MDG,Toamasina I,MDG,,336556.0,,239.54,,{0: 336556},,336556.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Atsinanana,MDG,Vohibinany,MDG,,10935.0,,11.57,,{0: 10935},,10935.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,Sava,MDG.2.2_1,5279.0,,77.78,,{0: 5279},,5279.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,Sofia,MDG.4.4_1,4335.0,,4.05,,{0: 4335},,4335.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Alaotra-Mangoro,MDG.5.1_1,494562.0,,11836.44,,"{0: 494368, 1: 194}",,494368.0,,194.0,,0.0,,0.0,,0.0,,0.0,
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Analanjirofo,MDG.5.2_1,747304.0,,80112.38,,"{0: 681512, 1: 65792}",,681512.0,,65792.0,,0.0,,0.0,,0.0,,0.0,
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,Atsinanana,MDG.5.3_1,695750.0,,178033.12,,"{0: 358283, 1: 337467}",,358283.0,,337467.0,,0.0,,0.0,,0.0,,0.0,
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,Ambatofinandrahana,MDG,,173079.0,,33918.07,,"{0: 116996, 1: 56083}",,116996.0,,56083.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,Ambositra,MDG,,101719.0,,617.78,,{0: 101719},,101719.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,Fandriana,MDG,,67540.0,,121.61,,{0: 67540},,67540.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Amoron'i Mania,MDG,Manandriana,MDG,,38098.0,,1016.67,,"{0: 34795, 1: 3303}",,34795.0,,3303.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Analamanga,MDG,Andramasina,MDG,,25726.0,,0.07,,{0: 25726},,25726.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Analamanga,MDG,Ankazobe,MDG,,3046.0,,0.01,,{0: 3046},,3046.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Analamanga,MDG,Antananarivo-Atsimondrano,MDG,,116.0,,0.0,,{0: 116},,116.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Analamanga,MDG,Antananarivo-Avaradrano,MDG,,1691.0,,0.0,,{0: 1691},,1691.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Anosy,MDG,Betroka,MDG,,53492.0,,104.63,,"{0: 53483, 1: 9}",,53483.0,,9.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Ankazoabo,MDG,,56381.0,,648490.42,,"{0: 1238, 1: 37107, 2: 18036}",,1238.0,,37107.0,,18036.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Benenitra,MDG,,556.0,,0.53,,{0: 556},,556.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Beroroha,MDG,,30295.0,,3612104.67,,"{1: 2281, 2: 18422, 3: 9592}",,0.0,,2281.0,,18422.0,,9592.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Morombe,MDG,,101835.0,,881769.68,,"{0: 14435, 1: 56066, 2: 31109, 3: 225}",,14435.0,,56066.0,,31109.0,,225.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Sakaraha,MDG,,107164.0,,2709.82,,"{0: 87120, 1: 20044}",,87120.0,,20044.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Toliary I,MDG,,16.0,,0.27,,{0: 16},,16.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Toliary II,MDG,,59931.0,,174.13,,"{0: 59875, 1: 56}",,59875.0,,56.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,Midongy,MDG,,21865.0,,44.66,,{0: 21865},,21865.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,Vangaindrano,MDG,,3252.0,,0.02,,{0: 3252},,3252.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsimo Atsinanana,MDG,Vondrozo,MDG,,551.0,,0.01,,{0: 551},,551.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Atsinanana,MDG,Marolambo,MDG,,3226.0,,0.47,,{0: 3226},,3226.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Bongolava,MDG,Fenoarivobe,MDG,,44608.0,,1.38,,{0: 44608},,44608.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Bongolava,MDG,Tsiroanomandidy,MDG,,374405.0,,753.9,,"{0: 370800, 1: 3605}",,370800.0,,3605.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Ambalavao,MDG,,114949.0,,2580.46,,"{0: 110441, 1: 4508}",,110441.0,,4508.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Ambohimahasoa,MDG,,78260.0,,317.95,,{0: 78260},,78260.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Fianarantsoa I,MDG,,31926.0,,16.09,,{0: 31926},,31926.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Fianarantsoa II,MDG,,411486.0,,1861.97,,"{0: 402763, 1: 8723}",,402763.0,,8723.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Haute Matsiatra,MDG,Ikalamavony,MDG,,109255.0,,35558.79,,"{0: 66858, 1: 41892, 2: 505}",,66858.0,,41892.0,,505.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Ihorombe,MDG,Iakora,MDG,,44808.0,,221.77,,"{0: 43899, 1: 909}",,43899.0,,909.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Ihorombe,MDG,Ihosy,MDG,,309618.0,,82216.18,,"{0: 223480, 1: 84326, 2: 1812}",,223480.0,,84326.0,,1812.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Ihorombe,MDG,Ivohibe,MDG,,15953.0,,4.4,,{0: 15953},,15953.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Itasy,MDG,Arivonimamo,MDG,,110019.0,,51.85,,{0: 110019},,110019.0,,0.0,,0.0,,0.0,,0.0,,0.0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,Itasy,MDG,Miarinarivo,MDG,,180614.0,,16.62,,{0: 180614},,180614.0,,0.0,,0.0,,0.0,,0.0,,0.0
