tc_season,atcf_id,storm_name,adm0_name,adm0_code,adm1_name,adm1_code,jtwc_start_time_15as,jtwc_start_time_30as,jtwc_end_time_15as,jtwc_end_time_30as,tech_15as,tech_30as,population_15as,population_30as,loss_15as,loss_30as,wind_cat_15as,wind_cat_30as,wind_cat_0_15as,wind_cat_0_30as,wind_cat_1_15as,wind_cat_1_30as,wind_cat_2_15as,wind_cat_2_30as,wind_cat_3_15as,wind_cat_3_30as,wind_cat_4_15as,wind_cat_4_30as,wind_cat_5_15as,wind_cat_5_30as
1996,SH161996,NONAME,Reunion,REU,Saint-Denis,REU.2_1,1996-02-18 00:00,,1996-02-29 18:00,,OFCL,,135.0,,12759.62,,{0: 135},,135.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH161996,NONAME,Reunion,REU,Saint-Paul,REU.3_1,1996-02-18 00:00,,1996-02-29 18:00,,OFCL,,288.0,,21.01,,{0: 288},,288.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH161996,NONAME,Reunion,REU,Saint-Pierre,REU.4_1,1996-02-18 00:00,,1996-02-29 18:00,,OFCL,,96.0,,3.85,,{0: 96},,96.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH171996,NONAME,Mauritius,MUS,Riviere Du Rempart,MUS,,1996-02-26 00:00,,1996-03-04 12:00,,OFCL,,0.0,,0.0,,{0: 0},,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH171996,NONAME,Mauritius,MUS,Rodriguez,MUS.10_1,1996-02-26 00:00,,1996-03-04 12:00,,OFCL,,44652.0,,33262666.34,,{3: 44652},,0.0,,0.0,,0.0,,44652.0,,0.0,,0.0,
1996,SH171996,NONAME,Mauritius,MUS,Savanne,MUS.12_1,1996-02-26 00:00,1996-02-26 00:00,1996-03-04 12:00,1996-03-04 12:00,OFCL,OFCL,6399.0,44857.0,4.35,122.41,{0: 6399},{0: 44857},6399.0,44857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH171996,NONAME,Mauritius,MUS,Black River,MUS.2_1,,1996-02-26 00:00,,1996-03-04 12:00,,OFCL,,20169.0,,3.18,,{0: 20169},,20169.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH171996,NONAME,Mauritius,MUS,Flacq,MUS.3_1,1996-02-26 00:00,1996-02-26 00:00,1996-03-04 12:00,1996-03-04 12:00,OFCL,OFCL,2967.0,5696.0,214227.29,0.46,{0: 2967},{0: 5696},2967.0,5696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH171996,NONAME,Mauritius,MUS,Grand Port,MUS.4_1,1996-02-26 00:00,1996-02-26 00:00,1996-03-04 12:00,1996-03-04 12:00,OFCL,OFCL,13291.0,36781.0,681175.39,34.94,{0: 13291},{0: 36781},13291.0,36781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH171996,NONAME,Mauritius,MUS,Moka,MUS.5_1,,1996-02-26 00:00,,1996-03-04 12:00,,OFCL,,32310.0,,1.39,,{0: 32310},,32310.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH171996,NONAME,Mauritius,MUS,Pamplemousses,MUS.6_1,,1996-02-26 00:00,,1996-03-04 12:00,,OFCL,,117.0,,0.0,,{0: 117},,117.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH171996,NONAME,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,1996-02-26 00:00,,1996-03-04 12:00,,OFCL,,7896.0,,0.0,,{0: 7896},,7896.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH171996,NONAME,Mauritius,MUS,Rivière du Rempart,MUS.9_1,1996-02-26 00:00,,1996-03-04 12:00,,OFCL,,4613.0,,266131.53,,{0: 4613},,4613.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH171996,NONAME,Mauritius,MUS,,No Adm1,,1996-02-26 00:00,,1996-03-04 12:00,,OFCL,,43525.0,,164454412.07,,{3: 43525},,0.0,,0.0,,0.0,,43525.0,,0.0,,0.0
1996,SH171996,NONAME,Reunion,REU,Saint-Pierre,REU.4_1,1996-02-26 00:00,,1996-03-04 12:00,,OFCL,,23.0,,34926.89,,{0: 23},,23.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH241996,NONAME,Mauritius,MUS,Rodriguez,MUS.10_1,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,44652.0,,57392211.72,,"{3: 42418, 4: 2234}",,0.0,,0.0,,0.0,,42418.0,,2234.0,,0.0,
1996,SH241996,NONAME,Mauritius,MUS,Savanne,MUS.12_1,1996-04-02 00:00,1996-04-02 00:00,1996-04-11 06:00,1996-04-11 06:00,OFCL,OFCL,643.0,44832.0,0.02,119.39,{0: 643},{0: 44832},643.0,44832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH241996,NONAME,Mauritius,MUS,Black River,MUS.2_1,,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,2653.0,,1.01,,{0: 2653},,2653.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH241996,NONAME,Mauritius,MUS,Grand Port,MUS.4_1,,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,25133.0,,22.69,,{0: 25133},,25133.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH241996,NONAME,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,52.0,,0.0,,{0: 52},,52.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH241996,NONAME,Mauritius,MUS,,No Adm1,,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,43525.0,,330433365.69,,"{3: 39176, 4: 4349}",,0.0,,0.0,,0.0,,39176.0,,4349.0,,0.0
1996,SH241996,NONAME,Reunion,REU,Arrondissement_du_vent,REU,,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,4057.0,,0.5,,{0: 4057},,4057.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH241996,NONAME,Reunion,REU,Arrondissement_souse_le_vent,REU,,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,50496.0,,23.05,,{0: 50496},,50496.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH241996,NONAME,Reunion,REU,Saint-Benoît,REU.1_1,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,83.0,,47.24,,{0: 83},,83.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH241996,NONAME,Reunion,REU,Saint-Paul,REU.3_1,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,99.0,,0.72,,{0: 99},,99.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH241996,NONAME,Reunion,REU,Saint-Pierre,REU.4_1,1996-04-02 00:00,,1996-04-11 06:00,,OFCL,,2129.0,,29.75,,{0: 2129},,2129.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH261996,NONAME,Mauritius,MUS,Riviere Du Rempart,MUS,,1996-04-06 12:00,,1996-04-18 12:00,,OFCL,,93904.0,,972.37,,{0: 93904},,93904.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH261996,NONAME,Mauritius,MUS,Rodriguez,MUS.10_1,1996-04-06 12:00,,1996-04-18 12:00,,OFCL,,93.0,,10880.92,,{0: 93},,93.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH261996,NONAME,Mauritius,MUS,Savanne,MUS.12_1,1996-04-06 12:00,1996-04-06 12:00,1996-04-18 12:00,1996-04-18 12:00,OFCL,OFCL,14.0,46353.0,84.3,59.54,{0: 14},{0: 46353},14.0,46353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH261996,NONAME,Mauritius,MUS,Black River,MUS.2_1,1996-04-06 12:00,1996-04-06 12:00,1996-04-18 12:00,1996-04-18 12:00,OFCL,OFCL,42.0,27062.0,451.95,7.52,{0: 42},{0: 27062},42.0,27062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH261996,NONAME,Mauritius,MUS,Flacq,MUS.3_1,1996-04-06 12:00,1996-04-06 12:00,1996-04-18 12:00,1996-04-18 12:00,OFCL,OFCL,26796.0,112712.0,189426.15,912.82,{0: 26796},{0: 112712},26796.0,112712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH261996,NONAME,Mauritius,MUS,Grand Port,MUS.4_1,1996-04-06 12:00,1996-04-06 12:00,1996-04-18 12:00,1996-04-18 12:00,OFCL,OFCL,23983.0,78401.0,1523161.21,4379.04,{0: 23983},{0: 78401},23983.0,78401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH261996,NONAME,Mauritius,MUS,Moka,MUS.5_1,1996-04-06 12:00,1996-04-06 12:00,1996-04-18 12:00,1996-04-18 12:00,OFCL,OFCL,15873.0,86855.0,6.21,163.11,{0: 15873},{0: 86855},15873.0,86855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH261996,NONAME,Mauritius,MUS,Pamplemousses,MUS.6_1,1996-04-06 12:00,1996-04-06 12:00,1996-04-18 12:00,1996-04-18 12:00,OFCL,OFCL,5256.0,90988.0,52706.74,59.2,{0: 5256},{0: 90988},5256.0,90988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH261996,NONAME,Mauritius,MUS,Plaines Wilhems,MUS.7_1,1996-04-06 12:00,1996-04-06 12:00,1996-04-18 12:00,1996-04-18 12:00,OFCL,OFCL,777.0,33305.0,0.08,4.76,{0: 777},{0: 33305},777.0,33305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,SH261996,NONAME,Mauritius,MUS,Port Louis,MUS.8_1,,1996-04-06 12:00,,1996-04-18 12:00,,OFCL,,10983.0,,2.75,,{0: 10983},,10983.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH261996,NONAME,Mauritius,MUS,Rivière du Rempart,MUS.9_1,1996-04-06 12:00,,1996-04-18 12:00,,OFCL,,37568.0,,596456.86,,{0: 37568},,37568.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH261996,NONAME,Mauritius,MUS,,No Adm1,,1996-04-06 12:00,,1996-04-18 12:00,,OFCL,,307.0,,10.86,,{0: 307},,307.0,,0.0,,0.0,,0.0,,0.0,,0.0
1996,SH261996,NONAME,Reunion,REU,Saint-Benoît,REU.1_1,1996-04-06 12:00,,1996-04-18 12:00,,OFCL,,10.0,,1698.31,,{0: 10},,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH261996,NONAME,Reunion,REU,Saint-Denis,REU.2_1,1996-04-06 12:00,,1996-04-18 12:00,,OFCL,,2759.0,,894933.86,,{0: 2759},,2759.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH261996,NONAME,Reunion,REU,Saint-Paul,REU.3_1,1996-04-06 12:00,,1996-04-18 12:00,,OFCL,,39.0,,714.4,,{0: 39},,39.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1996,SH261996,NONAME,Reunion,REU,Saint-Pierre,REU.4_1,1996-04-06 12:00,,1996-04-18 12:00,,OFCL,,38.0,,21300.56,,{0: 38},,38.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1997,SH081997,NONAME,Mauritius,MUS,Riviere Du Rempart,MUS,,1996-12-01 12:00,,1996-12-10 06:00,,OFCL,,123738.0,,72615042.75,,"{2: 11185, 3: 112553}",,0.0,,0.0,,11185.0,,112553.0,,0.0,,0.0
1997,SH081997,NONAME,Mauritius,MUS,Savanne,MUS.12_1,1996-12-01 12:00,1996-12-01 12:00,1996-12-10 06:00,1996-12-10 06:00,OFCL,OFCL,70087.0,60507.0,18452684.87,58061904.07,"{2: 6116, 3: 63971}","{2: 4930, 3: 55577}",0.0,0.0,0.0,0.0,6116.0,4930.0,63971.0,55577.0,0.0,0.0,0.0,0.0
1997,SH081997,NONAME,Mauritius,MUS,Black River,MUS.2_1,1996-12-01 12:00,1996-12-01 12:00,1996-12-10 06:00,1996-12-10 06:00,OFCL,OFCL,94560.0,72490.0,63890247.31,158071219.73,{3: 94560},{3: 72490},0.0,0.0,0.0,0.0,0.0,0.0,94560.0,72490.0,0.0,0.0,0.0,0.0
1997,SH081997,NONAME,Mauritius,MUS,Flacq,MUS.3_1,1996-12-01 12:00,1996-12-01 12:00,1996-12-10 06:00,1996-12-10 06:00,OFCL,OFCL,140810.0,148203.0,31487713.86,67549840.77,"{2: 55056, 3: 85754}","{2: 26617, 3: 121586}",0.0,0.0,0.0,0.0,55056.0,26617.0,85754.0,121586.0,0.0,0.0,0.0,0.0
1997,SH081997,NONAME,Mauritius,MUS,Grand Port,MUS.4_1,1996-12-01 12:00,1996-12-01 12:00,1996-12-10 06:00,1996-12-10 06:00,OFCL,OFCL,113523.0,117962.0,29872703.63,71163920.93,"{2: 24564, 3: 88959}","{2: 19233, 3: 98729}",0.0,0.0,0.0,0.0,24564.0,19233.0,88959.0,98729.0,0.0,0.0,0.0,0.0
1997,SH081997,NONAME,Mauritius,MUS,Moka,MUS.5_1,1996-12-01 12:00,1996-12-01 12:00,1996-12-10 06:00,1996-12-10 06:00,OFCL,OFCL,88800.0,144916.0,35047381.7,89464123.38,{3: 88800},{3: 144916},0.0,0.0,0.0,0.0,0.0,0.0,88800.0,144916.0,0.0,0.0,0.0,0.0
1997,SH081997,NONAME,Mauritius,MUS,Pamplemousses,MUS.6_1,1996-12-01 12:00,1996-12-01 12:00,1996-12-10 06:00,1996-12-10 06:00,OFCL,OFCL,148742.0,165109.0,61651305.36,187782420.35,"{2: 1233, 3: 147509}",{3: 165109},0.0,0.0,0.0,0.0,1233.0,0.0,147509.0,165109.0,0.0,0.0,0.0,0.0
1997,SH081997,NONAME,Mauritius,MUS,Plaines Wilhems,MUS.7_1,1996-12-01 12:00,1996-12-01 12:00,1996-12-10 06:00,1996-12-10 06:00,OFCL,OFCL,365517.0,294342.0,189152259.95,146899891.91,{3: 365517},{3: 294342},0.0,0.0,0.0,0.0,0.0,0.0,365517.0,294342.0,0.0,0.0,0.0,0.0
1997,SH081997,NONAME,Mauritius,MUS,Port Louis,MUS.8_1,1996-12-01 12:00,1996-12-01 12:00,1996-12-10 06:00,1996-12-10 06:00,OFCL,OFCL,111040.0,100326.0,59477345.19,43490530.61,{3: 111040},{3: 100326},0.0,0.0,0.0,0.0,0.0,0.0,111040.0,100326.0,0.0,0.0,0.0,0.0
1997,SH081997,NONAME,Mauritius,MUS,Rivière du Rempart,MUS.9_1,1996-12-01 12:00,,1996-12-10 06:00,,OFCL,,113200.0,,31731261.91,,"{2: 16593, 3: 96607}",,0.0,,0.0,,16593.0,,96607.0,,0.0,,0.0,
1997,SH081997,NONAME,Mauritius,MUS,,No Adm1,,1996-12-01 12:00,,1996-12-10 06:00,,OFCL,,307.0,,100733.63,,{3: 307},,0.0,,0.0,,0.0,,307.0,,0.0,,0.0
1997,SH081997,NONAME,Reunion,REU,Arrondissement_du_vent,REU,,1996-12-01 12:00,,1996-12-10 06:00,,OFCL,,256754.0,,3042783.99,,"{1: 248588, 2: 8166}",,0.0,,248588.0,,8166.0,,0.0,,0.0,,0.0
1997,SH081997,NONAME,Reunion,REU,Arrondissement_souse_le_vent,REU,,1996-12-01 12:00,,1996-12-10 06:00,,OFCL,,447764.0,,6622235.5,,"{1: 427515, 2: 20249}",,0.0,,427515.0,,20249.0,,0.0,,0.0,,0.0
1997,SH081997,NONAME,Reunion,REU,Saint-Benoît,REU.1_1,1996-12-01 12:00,,1996-12-10 06:00,,OFCL,,140447.0,,4774484.41,,"{1: 128979, 2: 11468}",,0.0,,128979.0,,11468.0,,0.0,,0.0,,0.0,
1997,SH081997,NONAME,Reunion,REU,Saint-Denis,REU.2_1,1996-12-01 12:00,,1996-12-10 06:00,,OFCL,,308269.0,,4302580.52,,"{1: 308054, 2: 215}",,0.0,,308054.0,,215.0,,0.0,,0.0,,0.0,
1997,SH081997,NONAME,Reunion,REU,Saint-Paul,REU.3_1,1996-12-01 12:00,,1996-12-10 06:00,,OFCL,,201260.0,,2457003.39,,"{1: 200689, 2: 571}",,0.0,,200689.0,,571.0,,0.0,,0.0,,0.0,
1997,SH081997,NONAME,Reunion,REU,Saint-Pierre,REU.4_1,1996-12-01 12:00,,1996-12-10 06:00,,OFCL,,313164.0,,8251797.22,,"{1: 301669, 2: 11495}",,0.0,,301669.0,,11495.0,,0.0,,0.0,,0.0,
1997,SH141997,NONAME,Madagascar,MDG,Alaotra Mangoro,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,619454.0,,63125.31,,"{0: 481975, 1: 137227, 2: 252}",,481975.0,,137227.0,,252.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Amoron'i Mania,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,181971.0,,413.6,,"{0: 181887, 1: 84}",,181887.0,,84.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Analamanga,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,29049.0,,7.15,,{0: 29049},,29049.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Analanjirofo,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,1258325.0,,2080946.82,,"{0: 420338, 1: 757570, 2: 80417}",,420338.0,,757570.0,,80417.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Androy,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,3514.0,,1.32,,{0: 3514},,3514.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Anosy,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,310967.0,,12454.64,,"{0: 240545, 1: 70422}",,240545.0,,70422.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Atsimo Andrefana,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,594709.0,,420883.24,,"{0: 296017, 1: 298548, 2: 144}",,296017.0,,298548.0,,144.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Atsimo Atsinanana,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,107385.0,,1274.61,,"{0: 87730, 1: 19655}",,87730.0,,19655.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Atsinanana,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,88814.0,,1.07,,{0: 88814},,88814.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Betsiboka,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,160940.0,,2990.39,,"{0: 150073, 1: 10867}",,150073.0,,10867.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Boeny,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,1006406.0,,7246.05,,"{0: 1005236, 1: 1170}",,1005236.0,,1170.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Bongolava,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,25489.0,,1.41,,{0: 25489},,25489.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Diana,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,9170.0,,5.85,,{0: 9170},,9170.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Haute Matsiatra,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,377062.0,,1321.07,,"{0: 374936, 1: 2126}",,374936.0,,2126.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Ihorombe,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,402894.0,,38398.51,,"{0: 274781, 1: 128113}",,274781.0,,128113.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Melaky,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,262506.0,,2792.14,,"{0: 261193, 1: 1313}",,261193.0,,1313.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Menabe,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,688175.0,,973043.53,,"{0: 347884, 1: 300427, 2: 39864}",,347884.0,,300427.0,,39864.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Sava,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,688774.0,,330606.8,,"{0: 383542, 1: 293023, 2: 12209}",,383542.0,,293023.0,,12209.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Sofia,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,1363245.0,,844373.81,,"{0: 743035, 1: 598993, 2: 21217}",,743035.0,,598993.0,,21217.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Vakinakaratra,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,258588.0,,27.68,,{0: 258588},,258588.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Vatovavy Fitovinany,MDG,,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,168.0,,0.0,,{0: 168},,168.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH141997,NONAME,Madagascar,MDG,Antananarivo,MDG.1_1,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,2951577.0,,63481.15,,"{0: 2932789, 1: 18788}",,2932789.0,,18788.0,,0.0,,0.0,,0.0,,0.0,
1997,SH141997,NONAME,Madagascar,MDG,Antsiranana,MDG.2_1,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,917558.0,,2310814.96,,"{0: 322990, 1: 440590, 2: 146488, 3: 7490}",,322990.0,,440590.0,,146488.0,,7490.0,,0.0,,0.0,
1997,SH141997,NONAME,Madagascar,MDG,Fianarantsoa,MDG.3_1,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,2264278.0,,900087.07,,"{0: 1572262, 1: 683010, 2: 9006}",,1572262.0,,683010.0,,9006.0,,0.0,,0.0,,0.0,
1997,SH141997,NONAME,Madagascar,MDG,Mahajanga,MDG.4_1,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,3688210.0,,5675883.84,,"{0: 702169, 1: 2671534, 2: 314431, 3: 76}",,702169.0,,2671534.0,,314431.0,,76.0,,0.0,,0.0,
1997,SH141997,NONAME,Madagascar,MDG,Toamasina,MDG.5_1,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,2506084.0,,12990854.89,,"{0: 773986, 1: 1145479, 2: 560746, 3: 25873}",,773986.0,,1145479.0,,560746.0,,25873.0,,0.0,,0.0,
1997,SH141997,NONAME,Madagascar,MDG,Toliary,MDG.6_1,1996-12-25 18:00,,1997-01-09 00:00,,OFCL,,2983475.0,,8110346.8,,"{0: 1369022, 1: 1103755, 2: 504161, 3: 6537}",,1369022.0,,1103755.0,,504161.0,,6537.0,,0.0,,0.0,
1997,SH201997,NONAME,Madagascar,MDG,Alaotra Mangoro,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,3114.0,,0.19,,{0: 3114},,3114.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Amoron'i Mania,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,629087.0,,184363.67,,"{0: 291009, 1: 338078}",,291009.0,,338078.0,,0.0,,0.0,,0.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Analamanga,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,44230.0,,1.74,,{0: 44230},,44230.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Androy,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,1128834.0,,29954914.66,,"{0: 14947, 1: 759755, 2: 227502, 3: 126016, 4: 614}",,14947.0,,759755.0,,227502.0,,126016.0,,614.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Anosy,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,640218.0,,221670677.24,,"{0: 664, 1: 316852, 2: 90238, 3: 108168, 4: 116736, 5: 7560}",,664.0,,316852.0,,90238.0,,108168.0,,116736.0,,7560.0
1997,SH201997,NONAME,Madagascar,MDG,Atsimo Andrefana,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,1473422.0,,45310173.76,,"{0: 126842, 1: 551959, 2: 557121, 3: 237500}",,126842.0,,551959.0,,557121.0,,237500.0,,0.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Atsimo Atsinanana,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,1236302.0,,873708195.83,,"{2: 20416, 3: 235728, 4: 977650, 5: 2508}",,0.0,,0.0,,20416.0,,235728.0,,977650.0,,2508.0
1997,SH201997,NONAME,Madagascar,MDG,Atsinanana,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,133958.0,,578.98,,"{0: 132933, 1: 1025}",,132933.0,,1025.0,,0.0,,0.0,,0.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Haute Matsiatra,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,1150834.0,,64659582.93,,"{0: 3944, 1: 287023, 2: 570198, 3: 278588, 4: 11081}",,3944.0,,287023.0,,570198.0,,278588.0,,11081.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Ihorombe,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,459874.0,,233864380.33,,"{1: 3117, 2: 38538, 3: 233268, 4: 180422, 5: 4529}",,0.0,,3117.0,,38538.0,,233268.0,,180422.0,,4529.0
1997,SH201997,NONAME,Madagascar,MDG,Itasy,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,127.0,,0.0,,{0: 127},,127.0,,0.0,,0.0,,0.0,,0.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Menabe,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,71511.0,,536.8,,"{0: 71129, 1: 382}",,71129.0,,382.0,,0.0,,0.0,,0.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Vakinakaratra,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,959585.0,,4181.24,,"{0: 957577, 1: 2008}",,957577.0,,2008.0,,0.0,,0.0,,0.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Vatovavy Fitovinany,MDG,,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,1841769.0,,214911367.5,,"{0: 249063, 1: 464396, 2: 316711, 3: 590642, 4: 220957}",,249063.0,,464396.0,,316711.0,,590642.0,,220957.0,,0.0
1997,SH201997,NONAME,Madagascar,MDG,Antananarivo,MDG.1_1,1997-01-18 00:00,,1997-01-31 18:00,,OFCL,,1948647.0,,220437.92,,"{0: 1586045, 1: 362602}",,1586045.0,,362602.0,,0.0,,0.0,,0.0,,0.0,
